id,cgid,Chromosome,Start,Strand,mean.Normal,mean.RheumatoidArthritis,mean.diff,mean.quot.log2,diffmeth.p.val,max.Normal,min.Normal,sd.Normal,max.RheumatoidArthritis,min.RheumatoidArthritis,sd.RheumatoidArthritis,min.diff,diffmeth.p.adj.fdr,combinedRank,num.na.Normal,num.na.RheumatoidArthritis,mean.covg.Normal,mean.covg.RheumatoidArthritis,min.covg.Normal,min.covg.RheumatoidArthritis,max.covg.Normal,max.covg.RheumatoidArthritis,nsamples.covg.thres5.Normal,nsamples.covg.thres5.RheumatoidArthritis
9728,cg03470939,chr1,19669159,-,0.973702471739616,0.972976698492241,0.000725773247374661,0.001064809683428,0.344840066916285,0.977472475656947,0.961719502256285,0.00268802465111007,0.975920264067178,0.970442932012021,0.00187343512424254,0,0.711468041814679,434748,0,0,7.63157894736842,8.41666666666667,3,5,14,14,33,12
9729,cg08538869,chr1,19669284,+,0.898304552758955,0.886728637714927,0.0115759150440278,0.018504639444755,0.0873418934417368,0.930550500160015,0.820506411843571,0.0206401431792937,0.908724270314471,0.847524447833415,0.0174499102058705,0,0.419624063263697,243271,0,0,11.5789473684211,11.8333333333333,5,6,18,18,38,12
9730,cg09976716,chr1,19669527,-,0.962584466356498,0.963762617437772,-0.00117815108127461,-0.00174656714017717,0.694834464776939,0.968817362735936,0.923377107052051,0.00960256806681932,0.970563177470412,0.959948017686781,0.00356976284006045,0,0.899948235776977,420516,0,0,12.2368421052632,12.0833333333333,6,7,16,17,38,12
9731,cg15100209,chr1,19670446,-,0.865330064481638,0.86125494639991,0.00407511808172856,0.00673218111827775,0.535793733832069,0.894052609774695,0.814133777555272,0.0158321649051939,0.88569430351567,0.831272303080234,0.0168939707329101,0,0.827837711920185,340666,0,0,13.7368421052632,12.6666666666667,7,3,22,17,38,11
9732,cg12688942,chr1,19680353,-,0.871441547777002,0.871289237649907,0.000152310127095046,0.000249314379031377,0.936852858540532,0.896428487571092,0.821617935924084,0.0188097314562487,0.894032346047561,0.846148488949678,0.0139956471523378,0,0.982546527764934,453741,0,0,15.4473684210526,15.4166666666667,8,9,22,26,38,12
9733,cg11749059,chr1,19684336,-,0.922452819189286,0.932937318759049,-0.0104844995697632,-0.0161311428664923,0.697471036122429,0.950353525213352,0.515028713698828,0.0688849590701162,0.949225539356879,0.918467459156741,0.00878444775061296,0,0.901084265871059,355878,0,0,10.6842105263158,12.4166666666667,4,8,17,18,37,12
9734,cg12763668,chr1,19687257,+,0.834978979860999,0.826528624717718,0.00845035514328152,0.0145005447002186,0.547518507219588,0.894282350885086,0.704200000669099,0.0417046260986822,0.873826644822939,0.789088634575719,0.0279133968133758,0,0.833511069285615,302016,0,0,11.6052631578947,9.33333333333333,6,5,21,12,38,12
9735,cg24593138,chr1,19687988,-,0.648230001123498,0.637589507943681,0.0106404931798165,0.0235121721035396,0.790859451509301,0.805651024846402,0.541374059721334,0.0752725976461356,0.747916338341134,0.535418482038489,0.0737462346821636,0,0.935427576831857,388715,0,0,11.5526315789474,12.0833333333333,4,4,19,17,37,11
9736,cg07905985,chr1,19688056,+,0.932339086817701,0.936633598715117,-0.00429451189741548,-0.00655984254226804,0.0805051861253114,0.944750241557372,0.917468926807796,0.00688408436108211,0.947084073121793,0.926461791168345,0.0072255054500969,0,0.405784406630489,342847,0,0,16.4210526315789,15,9,10,25,22,38,12
9737,cg04932329,chr1,19693961,-,0.928486225796728,0.932758962543172,-0.00427273674644313,-0.00655339001289916,0.236573013750825,0.943002072805995,0.885727323192231,0.0113734077964551,0.954489025867955,0.911197027678051,0.0142643210070612,0,0.620323163589449,342928,0,0,13.8684210526316,12.4166666666667,8,4,20,19,38,11
9738,cg05820435,chr1,19701756,+,0.907860787763651,0.91103167245617,-0.00317088469251869,-0.0049754123790289,0.506515908932414,0.928145431289859,0.876614626577602,0.0130843012490668,0.922366131769379,0.893382735333592,0.009394235147543,0,0.812524928847666,364369,0,0,12.9210526315789,12,6,3,21,19,38,11
9739,cg01071440,chr1,19711707,-,0.935781944508015,0.931593210605151,0.00418873390286401,0.00640368242063733,0.35114757039172,0.955072259250239,0.910680922459235,0.0107227727075402,0.94438155789056,0.917306495186201,0.00966163833488953,0,0.716199164261856,344863,0,0,11.5,9.83333333333333,4,6,18,17,37,12
9740,cg07573717,chr1,19717337,-,0.353010275782516,0.319235651414425,0.0337746243680915,0.14088982033982,0.00610994364622376,0.425549341455784,0.26260125396309,0.0390651409266567,0.391530605368246,0.240039957663054,0.0395101464177515,0,0.130190701610525,38660,0,0,15.9210526315789,16.25,5,11,28,25,38,12
9741,cg00464768,chr1,19722999,-,0.94384543675149,0.943339024562256,0.000506412189233751,0.000766153862978102,0.933608095134471,0.959022338640811,0.92480020858809,0.00730777774941722,0.961351343541497,0.926834371123274,0.00973849475482665,0,0.981681664677816,441496,0,0,14.3947368421053,15.25,4,10,25,22,37,12
9742,cg06360604,chr1,19725051,+,0.862487657212971,0.879905270236404,-0.0174176130234326,-0.0285170482738331,0.0237099997651162,0.910304898139827,0.781955482552639,0.0252768764918265,0.916225160410621,0.835126085234926,0.0243329570452816,0,0.241316531711621,195932,0,0,12.5263157894737,12.5833333333333,4,10,19,16,37,12
9743,cg24073588,chr1,19727557,+,0.887834080341215,0.888705204560907,-0.000871124219691488,-0.00139909736547962,0.862917206637669,0.908143132064871,0.848042172734833,0.0142505939794051,0.903690323916376,0.842292882259941,0.0170506412901564,0,0.959988893586238,427672,0,0,8.47368421052632,9.5,3,6,17,13,34,12
9744,cg15125012,chr1,19730056,+,0.897328835645605,0.893226733914568,0.0041021017310372,0.00653732152757164,0.578080162055435,0.93525640454397,0.852815593020155,0.0192949385715367,0.920254715238278,0.868094001605241,0.0151739132168366,0,0.848535482998172,343123,0,0,13.1315789473684,12.8333333333333,6,6,21,18,38,12
9745,cg16694480,chr1,19732786,-,0.683049741852355,0.705793945731096,-0.0227442038787409,-0.046585439539577,0.0355820966669343,0.74589025393809,0.594384934045602,0.0306317323197857,0.783623103431825,0.612995585032862,0.0439621358438719,0,0.287727334792118,141108,0,0,12.2368421052632,13.0833333333333,4,8,22,17,37,12
9746,cg10981111,chr1,19733465,+,0.879078075497088,0.882489178023863,-0.00341110252677446,-0.00552455901197066,0.438959132579702,0.9047508522261,0.835392308636431,0.016226613280733,0.903785876819581,0.862170389394014,0.0116418447734007,0,0.774121655827313,356536,0,0,14.4473684210526,13.5833333333333,10,4,22,21,38,11
9747,cg17786902,chr1,19740722,-,0.950326506941092,0.949769344191795,0.000557162749297291,0.000837266491113747,0.845157899784276,0.9606999053302,0.939575753467045,0.00514060801541801,0.960982946858877,0.93265687053641,0.00780811639616874,0,0.954189367070499,439865,0,0,11.7894736842105,10.8333333333333,6,5,19,18,38,12
9748,cg24439190,chr1,19741833,+,0.847222483553629,0.863008817687555,-0.0157863341339257,-0.026326535582785,0.077016114521281,0.889169589000448,0.729521354283232,0.0315207079675208,0.906429324602237,0.829443152258052,0.0196101430212365,0,0.398584551893633,204758,0,0,13,11.5833333333333,4,6,30,16,37,12
9749,cg21410100,chr1,19745731,+,0.937867075005028,0.940672063594269,-0.00280498858924128,-0.00426301042696471,0.313342679693259,0.951058743345701,0.913243349954629,0.00886208823317664,0.954211472692883,0.927476743141051,0.0072079617827373,0,0.687090169173306,375112,0,0,12.7894736842105,14.5833333333333,3,7,21,24,37,12
9750,cg23519022,chr1,19746204,+,0.926992746180029,0.925852553202978,0.0011401929770507,0.00175663303041398,0.692669314726589,0.943532070036603,0.907693070499258,0.00905220347714929,0.93305092278749,0.911749123714584,0.00571874151244831,0,0.899081042230155,420302,0,0,11.3157894736842,11.4166666666667,4,7,18,20,37,12
9751,cg13319175,chr1,19746564,+,0.927598998447876,0.923113924004924,0.00448507444295243,0.00691779799790885,0.128686279467232,0.949343799300077,0.91191504866765,0.00830129327276881,0.933113882036845,0.909834927944772,0.00697587983007326,0,0.489023174263113,338396,0,0,13.1052631578947,15.1666666666667,4,11,23,22,37,12
9752,cg23711554,chr1,19752176,-,0.855484861105086,0.850500701499437,0.00498415960564957,0.00833221608487767,0.667676002537132,0.898269863957161,0.819718059905373,0.0207530126902505,0.889970687036002,0.806957374997186,0.0308076136657698,0,0.888837117838007,345365,0,0,10.4473684210526,7.66666666666667,3,3,20,13,37,10
9753,cg12424867,chr1,19752812,+,0.922565048729494,0.919035989445957,0.00352905928353786,0.00546987493232432,0.386225056992713,0.948566019613378,0.858123648819465,0.0173062185736739,0.9286242221688,0.904621086670212,0.00824269992144622,0,0.740826461347021,357298,0,0,11.1842105263158,11,5,4,20,14,38,10
9754,cg06788764,chr1,19756350,+,0.905770134004024,0.910801923001683,-0.00503178899765888,-0.00790533120639017,0.281301081197455,0.924899374348227,0.845039458885543,0.0132659092303868,0.925244009909052,0.89871329571852,0.00771879213594303,0,0.660823747333056,326776,0,0,12.6578947368421,12,5,10,19,15,38,12
9755,cg24671886,chr1,19756839,+,0.838320579722807,0.832353365597231,0.00596721412557577,0.0101839931924369,0.503149973461977,0.890846234316368,0.746532472756875,0.0295336107292275,0.88792330488458,0.714311435776326,0.042719883828045,0,0.810764141454005,303316,0,0,7.57894736842105,8.83333333333333,3,6,13,11,31,12
9756,cg27331277,chr1,19763000,+,0.911354792750547,0.911311641914556,4.31508359904909e-05,6.7568927217681e-05,0.902618465124963,0.929290161223812,0.879629461201676,0.0104950836061957,0.920871139020049,0.887774613048051,0.00949435715788972,0,0.972472280786236,458130,0,0,14.1052631578947,16,7,9,21,22,38,12
9757,cg25839439,chr1,19764480,+,0.944799755361223,0.943467546744216,0.00133220861700734,0.00201436253223822,0.431754806299882,0.957623931685182,0.93153505988271,0.00618682759925439,0.950282404350146,0.932128275585192,0.00510585021014402,0,0.769893918927432,415049,0,0,15.8684210526316,15.6666666666667,8,8,24,22,38,12
9758,cg11962640,chr1,19764686,-,0.931121527991259,0.930756828956033,0.000364699035225735,0.000559174820393097,0.813219638859655,0.954368858945058,0.90309812869056,0.0109517708876808,0.947778408710362,0.914369634826888,0.0096976360765821,0,0.943547061311799,446333,0,0,9.42105263157895,9.83333333333333,4,4,14,16,37,10
9759,cg23111655,chr1,19764821,+,0.775123502164966,0.736899952036685,0.0382235501282807,0.0720046063226852,0.0109071484465289,0.876227582260154,0.688554401821993,0.0458266182675404,0.783675385880279,0.666609635548315,0.0331095297570314,0,0.170137453962934,94924,0,0,14.6315789473684,13.1666666666667,5,8,22,17,38,12
9760,cg17081867,chr1,19768096,-,0.872741292991145,0.879258836213779,-0.00651754322263343,-0.0106127189638266,0.433160653407898,0.927174072653691,0.836502505735918,0.0186087915113645,0.909656500507208,0.849132600901969,0.0182079634337565,0,0.770692083358585,299472,0,0,14.5526315789474,14.1666666666667,8,5,22,17,38,12
9761,cg01832549,chr1,19774989,-,0.515695977411826,0.502969607115707,0.0127263702961186,0.0353553452802091,0.268183833527313,0.591356433966345,0.404324768005253,0.0374661571321463,0.555876981858698,0.451149731191392,0.039996539616606,0,0.649423369684514,189866,0,0,16.2894736842105,19,8,11,24,27,38,12
9762,cg15136975,chr1,19781337,-,0.229840296163788,0.157607772081659,0.0722325240821291,0.516985020595472,5.8361903193061e-06,0.303230752057531,0.131981859852837,0.0439722957718469,0.230954400389545,0.0704660450765608,0.0434815307729021,0,0.0160198181937223,3904,0,0,14.1842105263158,13.25,7,9,24,21,38,12
9763,cg04124888,chr1,19788288,-,0.917640046142095,0.909808363075764,0.00783168306633175,0.0122317873106344,0.0488645124104902,0.93254020681696,0.886471811505366,0.0100869112907626,0.921848444610684,0.885668194984288,0.0111995905311264,0,0.329189640722012,285739,0,0,12.3157894736842,15.4166666666667,5,9,21,27,38,12
9764,cg03542686,chr1,19794335,-,0.733833098301461,0.728346104149191,0.00548699415227039,0.0106816981405729,0.383744148390978,0.767044013142106,0.684289954677946,0.0201553559205515,0.745881046603133,0.684715324662246,0.0175609260973285,0,0.739258081628511,298848,0,0,12.9473684210526,14.4166666666667,6,10,21,21,38,12
9765,cg13100118,chr1,19795369,+,0.638569884839851,0.702768576871647,-0.0641986920317966,-0.13617169914718,0.00545496721034599,0.808838598423048,0.476182106520145,0.0807587619221413,0.763538135065542,0.642034971907055,0.0401147967497981,0,0.123347373262726,40844,0,0,10.1578947368421,10,2,7,18,12,36,12
9766,cg03654273,chr1,19803932,-,0.0339757094507395,0.0335038955715111,0.000471813879228407,0.0155622591996591,0.851642365081196,0.0538747362466813,0.0252826632610862,0.00607133670651626,0.0429085563630296,0.0230488814471814,0.00474428439678495,0,0.956283041384808,417488,0,0,11.8421052631579,10.5,4,2,18,14,37,11
9767,cg11335264,chr1,19806843,+,0.897134122678321,0.890915711452772,0.00621841122554845,0.00992373798676939,0.45443707161552,0.91756531533363,0.855191387495384,0.0136077639792941,0.911680963606314,0.801050141055376,0.0297373560479376,0,0.78319723096546,305717,0,0,12.0263157894737,11.9166666666667,6,2,21,18,38,11
9768,cg15826519,chr1,19808575,+,0.74340454127263,0.754101912169324,-0.0106973708966943,-0.0203403412916182,0.42626740642348,0.829574109263647,0.655566349871912,0.0478869888647502,0.822047965628903,0.690071764839125,0.042926254814531,0,0.76672201597059,255615,0,0,9.63157894736842,11.4166666666667,2,8,15,15,36,12
9769,cg00968167,chr1,19810215,+,0.568019297165383,0.641407011733134,-0.0733877145677502,-0.172441591078569,0.00415164286774658,0.707618656567698,0.38359076400482,0.0830802826961303,0.780727039816133,0.479880008381337,0.0832050133752207,0,0.108788849002028,27163,0,0,15.4736842105263,13.9166666666667,7,9,27,20,38,12
9770,cg19713429,chr1,19810690,+,0.21829024198549,0.220520031997436,-0.00222979001194626,-0.0140229306183983,0.765747542775564,0.311805854010792,0.143644137353108,0.0437116955827463,0.282860557203384,0.169484957520831,0.0342669945509984,0,0.926791354401616,379875,0,0,12.1052631578947,11.75,6,4,21,19,38,11
9771,cg05051464,chr1,19811322,+,0.148053544806683,0.142805514752771,0.00524803005391222,0.0487167810096129,0.312056066131834,0.183551527932083,0.113310869262785,0.0160787200548899,0.166331686556741,0.125094561052889,0.0131553944248221,0,0.685983899853482,209151,0,0,12.6842105263158,10.0833333333333,3,3,24,17,37,11
9772,cg03076210,chr1,19811704,-,0.0367083766261736,0.0369716763858187,-0.000263299759645071,-0.00810977888147834,0.965956627498773,0.0478939603504794,0.0254836068481133,0.00491376293618389,0.046535286115554,0.0281484173435489,0.00518423638925711,0,0.990849567967975,448221,0,0,14.9736842105263,12.4166666666667,3,6,25,17,37,12
9773,cg19520115,chr1,19811759,-,0.0661569409284111,0.0676594622217555,-0.00150252129334444,-0.0281861872260566,0.636769326309081,0.0964015075888391,0.0480707289895194,0.0105013707716928,0.0936109037030563,0.0479614213012886,0.0135279439715866,0,0.875431653861131,343968,0,0,10.2894736842105,11.6666666666667,5,7,15,17,38,12
9774,cg25325159,chr1,19812210,-,0.0364881470143773,0.0407831774346295,-0.00429503042025224,-0.127487743115087,0.0116465358481072,0.0464245340649467,0.0301295897246967,0.00397904713708158,0.0521684013569095,0.0340004649758601,0.00642350390901762,0,0.17538734662985,232735,0,0,11.0263157894737,13.3333333333333,4,8,16,20,37,12
9775,cg22045437,chr1,19812345,-,0.0333189385623026,0.0385804214495102,-0.0052614828872076,-0.165377112602797,0.0802094750073563,0.0809472998968497,0.0225755545792569,0.0102733323673303,0.0688287283293936,0.029264478872123,0.0114122229085128,0,0.405153363195204,208083,0,0,8.5,8.58333333333333,2,4,13,13,34,11
9776,cg27561072,chr1,19812431,+,0.0248367179228358,0.0245058226393008,0.000330895283535065,0.0137688813898701,0.609509299919629,0.027688216671374,0.0212454736914706,0.00143515126151151,0.0267623851556255,0.0208114755006651,0.00192465335873584,0,0.86302875274233,429792,0,0,11.0263157894737,11.9166666666667,5,7,18,16,38,12
9777,cg06839611,chr1,19812479,+,0.0187840702353807,0.0184825953409215,0.000301474894459121,0.015190000982731,0.860143303021234,0.027551092791909,0.0161091886756765,0.00228808005001089,0.021025455279365,0.0157734847769957,0.00152800217217938,0,0.959100648301325,432367,0,0,10.9210526315789,11.75,4,10,20,14,37,12
9778,cg20910385,chr1,19812643,+,0.0473957993216679,0.0500404310188536,-0.00264463169718571,-0.0649891808930793,0.11442081089901,0.0640886949472358,0.0386003703636699,0.00520182724599005,0.0597378257782964,0.0429675973363565,0.00545341493768106,0,0.467166309021023,288160,0,0,14.9473684210526,12.8333333333333,7,9,23,17,38,12
9779,cg01693305,chr1,19813311,+,0.898163595607299,0.911431311081367,-0.0132677154740682,-0.0209244164261193,0.0340953300461289,0.931277074461073,0.845675788137917,0.0208927060321762,0.94479389069283,0.866575875761983,0.0241855385285916,0,0.282532341067651,229907,0,0,14.6578947368421,14.5,8,6,24,21,38,12
9780,cg08233218,chr1,19823125,-,0.942983587823769,0.941245300259953,0.00173828756381578,0.00263394758922518,0.543632728908104,0.952403900997353,0.900789042401484,0.00870447826888378,0.950662223542419,0.93007610723796,0.00626218907264789,0,0.831590860664205,403152,0,0,14.2368421052632,12.5,7,7,20,17,38,12
9781,cg23919742,chr1,19832174,-,0.55083758440482,0.618108416065496,-0.067270831660676,-0.163430565759652,0.285827886267372,0.923035641213459,0.0294271895698633,0.288886872445377,0.935834059749688,0.0309635621951947,0.334895966035177,0,0.664867214037055,197657,0,0,13.8157894736842,12.5,7,9,22,19,38,12
9782,cg12141340,chr1,19890415,+,0.925172539809597,0.921244553973752,0.00392798583584575,0.00607248408888754,0.444901285219136,0.954037825863494,0.871723546765831,0.0168118404907676,0.936905584144925,0.90413475246606,0.0116017259219049,0,0.777607913679393,349180,0,0,9.81578947368421,8.58333333333333,5,5,17,16,38,12
9783,cg12467595,chr1,19920571,-,0.936428384467103,0.936814226841396,-0.000385842374292733,-0.000588041790670444,0.813311451790543,0.946961170908655,0.924661764407914,0.00637870551968297,0.944396115311401,0.923299893519145,0.00613418374611102,0,0.943579771768754,445637,0,0,9.23684210526316,9,3,6,17,12,37,12
9784,cg06745965,chr1,19922175,+,0.913100579943225,0.910221919649246,0.00287866029397932,0.00450602898581489,0.236730718619589,0.927431283041751,0.884976466304217,0.00961073813657897,0.920051127627661,0.903921736026683,0.0047034495615544,0,0.620441749209549,371511,0,0,14.0263157894737,12.4166666666667,7,5,21,22,38,12
9785,cg15930811,chr1,19922369,-,0.88512344317891,0.891284312585525,-0.00616086940661487,-0.00989562704740917,0.194951555880754,0.909880705469989,0.845992182154589,0.0161789802497462,0.91670420738723,0.872994918834793,0.0151815881412588,0,0.576058821393275,305983,0,0,10.9210526315789,8.41666666666667,4,3,17,15,37,10
9786,cg12539171,chr1,19922782,+,0.140249294384669,0.141435897110786,-0.00118660272611765,-0.0113490137719448,0.831755223075495,0.187734986003497,0.0872921251319245,0.0258378276436534,0.217098825993595,0.0911493970784656,0.0320294124308631,0,0.949802009329975,402628,0,0,11.6052631578947,11.75,5,4,17,20,38,11
9787,cg20248822,chr1,19922867,+,0.675225853041939,0.654256500977121,0.0209693520648179,0.0448391419965205,0.0374872403043562,0.719392696381912,0.58021906929219,0.0302175717209053,0.681301545128815,0.624379150936335,0.018402353684956,0,0.294372994104733,145354,0,0,12.3157894736842,13.25,7,10,20,19,38,12
9788,cg04925599,chr1,19923108,+,0.0659847110393359,0.0643027366301993,0.00168197440913657,0.0322938142526795,0.748185195185467,0.110095750849401,0.0461794652211797,0.014441060978576,0.0801975808939029,0.049386284965144,0.00889874245692085,0,0.920505117876844,373702,0,0,14.8684210526316,15.5833333333333,7,10,26,20,38,12
9789,cg12094543,chr1,19923282,+,0.0427476305982269,0.0415966665576756,0.00115096404055129,0.0318284277735371,0.609939457312057,0.0602920314608129,0.0314133620758867,0.0062616558054894,0.0462153761252286,0.0354268111930616,0.00301042946416199,0,0.863234914924997,365986,0,0,13.3157894736842,14.5,7,9,21,22,38,12
9790,cg20686963,chr1,19923342,+,0.0354082872147461,0.0341812943463146,0.00122699286843148,0.0395199349497717,0.315933690981777,0.043755588276665,0.02934915379842,0.00361051934432553,0.044543924226082,0.0271992934213371,0.00563120486555678,0,0.688962766950808,361120,0,0,10.7631578947368,9.5,5,6,17,14,38,12
9791,cg10896623,chr1,19923370,+,0.050536150390511,0.0372490018359505,0.0132871485545605,0.35751308250681,0.0859075504137762,0.114580757999237,0.0234251458077571,0.0238045284847286,0.0627607367786781,0.0242393903169373,0.0116608430190272,0,0.416679532754269,99816,0,0,10.1315789473684,9.66666666666667,3,5,15,15,36,12
9792,cg24500456,chr1,19923405,+,0.0265699779633535,0.0262376698774825,0.000332308085870946,0.0131695658589591,0.655754578194312,0.0353755567490464,0.0206433714382238,0.00336792508376261,0.0387151190137494,0.0215712650113548,0.00497711951787738,0,0.883848762997944,429673,0,0,11.6842105263158,9.91666666666667,6,6,23,16,38,12
9793,cg04704227,chr1,19923429,+,0.0353098047448272,0.0338063441499952,0.00150346059483203,0.0486834539589368,0.0951430614585307,0.0425418215480876,0.0307111794469242,0.00258681232113113,0.0379982917344916,0.0301647680665517,0.00233404859953808,0,0.434516858074276,343927,0,0,9.73684210526316,9.33333333333333,3,5,15,13,37,12
9794,cg01292939,chr1,19923435,+,0.0660711847613419,0.0532539361438463,0.0128172486174956,0.266194816177802,0.00460296212748714,0.149807429070634,0.0430911169193654,0.0176163471279401,0.0699442445034793,0.0436456191989548,0.00947329532449067,0,0.11422854340886,103662,0,0,15.7105263157895,13.4166666666667,6,8,25,20,38,12
9795,cg09143185,chr1,19923472,-,0.151844595401516,0.132768211896642,0.0190763835048746,0.18093439796714,0.00264629641067997,0.200073087509302,0.101729298980119,0.0216396570504757,0.160885916275402,0.107266927669099,0.0196995134753193,0,0.0880534409014348,64663,0,0,12.5526315789474,14.5,6,8,21,22,38,12
9796,cg03976231,chr1,19923490,-,0.0379657489999228,0.0405140321749149,-0.0025482831749921,-0.0746796211341763,0.387657384943386,0.0576359684271862,0.027829648562373,0.00651271150974715,0.0569476841711501,0.0315284004500443,0.00732281878862404,0,0.741921431236302,292089,0,0,14.5526315789474,14.9166666666667,5,7,23,23,38,12
9797,cg09262552,chr1,19923497,-,0.0253299313690679,0.0263026890350069,-0.000972757665939076,-0.039185469676941,0.127269402410807,0.0296203813479605,0.0228990109126475,0.00120199317135353,0.0304284144595041,0.0240137906043048,0.00166047969764807,0,0.487067401774028,378243,0,0,9.31578947368421,8,1,4,16,16,37,10
9798,cg04703227,chr1,19923504,-,0.0429970174856356,0.0447745211968743,-0.00177750371123871,-0.0475937967933398,0.516499118130711,0.057363648592575,0.031165061165468,0.00648356460291663,0.0808289074151011,0.0367127517973618,0.0117706717164617,0,0.817822924079729,328899,0,0,11.1315789473684,10,3,3,19,15,37,11
9799,cg06854502,chr1,19923593,-,0.0775755097084405,0.0748467647007601,0.00272874500768039,0.0456678305607141,0.378485174800136,0.146875930718196,0.0342648209245023,0.0224037895427218,0.109853249428517,0.0399494987722422,0.0220364092565365,0,0.735489796230804,284882,0,0,10.1842105263158,10.0833333333333,3,5,18,15,37,12
9800,cg12593394,chr1,19923846,-,0.0311480000361484,0.0323119086644623,-0.00116390862831396,-0.0402414548831338,0.0852903031296317,0.0423990326020641,0.0272751213427249,0.00304612198195268,0.0365228955253106,0.0294456593236036,0.00266377377363242,0,0.415504765467402,365189,0,0,9.8421052631579,10.6666666666667,3,6,17,18,35,12
9801,cg09231412,chr1,19924001,+,0.0525284122607555,0.0464314982792425,0.00609691398151294,0.148011230159792,0.0628874896654344,0.0780197621039371,0.0330108757811143,0.0114082627437078,0.0592715963570876,0.0343730200810805,0.00814991621679937,0,0.366943195555381,190248,0,0,13.8684210526316,14.0833333333333,7,7,26,23,38,12
9802,cg00112251,chr1,19924203,+,0.0320201314147432,0.0335250889133717,-0.00150495749862851,-0.0507665710911489,0.240854789985659,0.043205703211099,0.0233949832103223,0.00407661995506524,0.0370163176323037,0.0294576436689972,0.00264572991788566,0,0.624465206708772,343845,0,0,14.9473684210526,16.8333333333333,8,12,22,23,38,12
9803,cg01534871,chr1,19926850,+,0.401929771624802,0.420375033818052,-0.01844526219325,-0.0631959905004805,0.278392342161591,0.54227147402126,0.31634865142447,0.0474069297913663,0.499440117887822,0.272564194730158,0.057541175877114,0,0.658217648566898,194460,0,0,15.8157894736842,16,8,10,24,26,38,12
9804,cg21789695,chr1,19945158,+,0.923430119125795,0.921588336637647,0.00184178248814804,0.00284944239303839,0.597365599032573,0.938508017914074,0.867578525053298,0.0110304403280875,0.939172496882533,0.904645872721914,0.0106861058829339,0,0.857539803561662,399225,0,0,12,13.5,7,9,20,18,38,12
9805,cg03517918,chr1,19946398,+,0.934852595221688,0.93431716444351,0.000535430778177748,0.000817780768665938,0.673036494961932,0.946197084949522,0.913487921511689,0.00736435764521603,0.943064580497144,0.923011988954248,0.00631196109130765,0,0.89104838540127,440336,0,0,11.8684210526316,11.6666666666667,4,7,18,21,37,12
9806,cg05380846,chr1,19953389,-,0.945808359580716,0.939982734315691,0.00582562526502506,0.00882009249032974,0.399264590607661,0.961755821993344,0.928707350531942,0.00811348495640796,0.962602493961087,0.902768785724706,0.0196952973061623,0,0.749776090546515,316815,0,0,11.4210526315789,8.75,5,5,19,14,38,12
9807,cg07367302,chr1,19967428,-,0.481776808420827,0.462162690714879,0.0196141177059481,0.0587196534482237,0.0581558112817583,0.548384381687254,0.417103199363121,0.0299344856370089,0.503294425382826,0.4242681934005,0.0283636082760817,0,0.355105962583324,115951,0,0,12.1578947368421,11.5833333333333,5,6,22,18,38,12
9808,cg19136075,chr1,19968885,+,0.900180324081646,0.900811232168751,-0.000630908087105198,-0.000999683937927974,0.850806634471543,0.932374731034425,0.861788322650904,0.0171531377193672,0.925227752148068,0.866449531581589,0.0170950174480903,0,0.955996542529376,436144,0,0,11.0526315789474,8.16666666666667,4,5,22,12,37,12
9809,cg21813747,chr1,19969931,-,0.768705785925829,0.772073907952815,-0.00336812202698622,-0.00622660649332746,0.58292088908413,0.829819967853142,0.65035580002454,0.0405175161177607,0.823509746195981,0.694681983773591,0.040519733397877,0,0.850838432919746,347161,0,0,11.3421052631579,10.0833333333333,5,5,18,17,38,12
9810,cg21057046,chr1,19970204,+,0.295248078774297,0.274075920799359,0.0211721579749382,0.103705665768069,0.0867444249921173,0.422324102389601,0.221564894368512,0.0403608089753911,0.335425901048236,0.214204318741275,0.0378549898541323,0,0.418500275632229,95299,0,0,11.5,11.6666666666667,3,6,19,19,36,12
9811,cg07147364,chr1,19970256,-,0.110156229308392,0.0943602474003109,0.015795981908081,0.203339175254978,0.0263733484920258,0.190868147573133,0.0737272986713821,0.0285880786549316,0.137387583299637,0.0654990299567674,0.0218891077588325,0,0.252445759850013,82025,0,0,11.7105263157895,11.75,3,6,19,20,37,12
9812,cg16650717,chr1,19970334,-,0.0271749802345997,0.0260672354339189,0.0011077448006808,0.0436431309286803,0.662763011140147,0.0465088446259787,0.0208552847576388,0.00607738120117001,0.0322598616101172,0.0208036664459011,0.00385005390850269,0,0.886757058841464,368987,0,0,10.0789473684211,12.3333333333333,4,8,18,18,37,12
9813,cg03048314,chr1,19970337,-,0.0448633398324059,0.0407130039601573,0.0041503358722486,0.113486715343747,0.36496339798825,0.0824709296977309,0.022639637866337,0.0124040108752028,0.0692918930274257,0.0308302475287609,0.0110521448423827,0,0.72600756908476,236897,0,0,10.8157894736842,11.0833333333333,2,9,18,15,37,12
9814,cg09860653,chr1,19970708,+,0.148545748286545,0.16359728844283,-0.015051540156285,-0.130845224052472,0.328499173515132,0.260142519646388,0.0473581667061992,0.0564827608609914,0.271276458991667,0.0791993484127376,0.0525315882723677,0,0.699241798736136,215997,0,0,12.2894736842105,11.6666666666667,6,7,19,18,38,12
